ID,timestamp,AccumulatedSystemLoad,AccumulatedSystemPowerIn,Amperage,ChargeAccum,CurrentCapacity,ITMiscStatus,InstantAmperage,IsCharging,MiscStatus,PresentDOD0,RSS,ResScale,StateOfCharge,SystemCurrentIn,SystemVoltageIn,Temperature,VirtualTemperature,Voltage,Watts,CellVoltage2,CellVoltage1,CellVoltage0
2679,1769634844.102954,768996802,804897129,-233,-3011,69,16400,-262,0,,6327,178,675,66,0,0,2709,2709,3975,0,,,
2680,1769635170.481878,769254442,804897129,-53,-2993,68,16402,-42,0,,6368,176,654,65,0,0,2769,2759,3992,0,,,
2681,1769636644.0129821,769814536,804897129,-233,-2953,67,16402,-232,0,,6556,187,531,64,0,0,2779,2779,3968,0,,,
2682,1769636944.168905,770074403,804897129,-2656,-2933,66,16401,-2552,0,,6648,201,532,63,0,0,2669,2650,3989,0,,,
2683,1769637337.6635952,770553041,804897129,-16,-2899,65,16400,-9,0,,6510,189,648,65,0,0,2700,2689,3968,0,,,
2684,1769637843.516778,771133346,804897129,-159,-2856,64,16402,-93,0,,6940,202,561,61,0,0,2709,2719,3909,0,,,
2685,1769638443.506002,771672684,804897129,-768,-2816,63,16401,-454,0,,7096,175,617,60,0,0,2900,2889,3942,0,,,
2686,1769638743.146549,771972376,804897129,-85,-2794,62,16402,-40,0,,7184,178,551,60,0,0,2700,2709,3927,0,,,
2687,1769639644.089633,772527515,804897129,-251,-2753,61,16401,-270,0,,7357,193,655,58,0,0,2359,2359,3884,0,,,
2688,1769640843.786368,773178722,804897129,-680,-2705,60,16402,-378,0,,7545,168,572,57,0,0,2500,2489,3906,0,,,
2689,1769641443.4641562,773696888,804897129,-68,-2666,59,16403,-43,0,,7537,166,639,58,0,0,2519,2529,3899,0,,,
2690,1769642058.865386,774057042,804897129,-16,-2639,58,16400,-9,0,,7718,162,573,57,0,0,2469,2469,3864,0,,,
2691,1769642344.127592,774458508,804897129,-50,-2609,57,16402,-30,0,,7854,146,722,55,0,0,2650,2650,3854,0,,,
2692,1769642643.488476,774987376,804897129,-548,-2569,56,16402,-497,0,,8078,164,806,53,0,0,2339,2369,3803,0,,,
2693,1769642944.1070511,775611966,804897129,-1351,-2522,54,16403,-1706,0,,8266,163,875,52,0,0,2319,2309,3726,0,,,
2694,1769643243.535141,776412223,804897129,-596,-2461,53,16408,-671,0,,8497,130,1042,50,0,0,2559,2550,3757,0,,,
2695,1769643544.100599,777033596,804897129,-42,-2414,51,16415,-27,0,,8683,122,1024,50,0,0,2629,2659,3829,0,,,
2696,1769645043.536543,778123675,804897129,-306,-2333,50,16415,-239,0,,9023,124,897,48,0,0,2639,2629,3819,0,,,
2697,1769645344.107016,778472067,804897129,-377,-2306,49,16412,-358,0,,9121,119,930,47,0,0,2709,2709,3814,0,,,
2698,1769645644.1006231,778874637,804897129,-496,-2276,48,16414,-296,0,,9240,111,911,46,0,0,2829,2819,3822,0,,,
2699,1769645943.5233603,779194776,804897129,-32,-2252,47,16415,-29,0,,9286,115,921,46,0,0,2719,2719,3835,0,,,
2700,1769646243.5334492,779490671,804897129,-269,-2229,46,16414,-349,0,,9451,109,879,44,0,0,2739,2739,3808,0,,,
2701,1769646843.530019,779993353,804897129,-44,-2192,45,16415,-26,0,,9676,108,911,43,0,0,2809,2800,3830,0,,,
2702,1769647444.115621,780827368,804897129,-375,-2129,43,16401,-406,0,,9826,108,1048,42,0,0,2900,2879,3788,0,,,
2703,1769648043.533828,781738121,804897129,-292,-2059,42,16411,-319,0,,10098,113,952,40,0,0,2869,2879,3769,0,,,
2704,1769648344.1012292,782123753,804897129,-317,-2030,41,16411,-286,0,,10220,116,916,39,0,0,2839,2839,3773,0,,,
2705,1769648643.9194171,782492745,804897129,-268,-2002,40,16411,-291,0,,10320,117,897,39,0,0,2869,2869,3781,0,,,
2706,1769649244.111011,783346290,804897129,-247,-1937,38,16409,-237,0,,10572,130,832,36,0,0,2819,2809,3602,0,,,
2707,1769649543.5325942,783848688,804897129,-480,-1898,37,16415,-482,0,,10719,130,980,36,0,0,2859,2869,3737,0,,,
2708,1769649844.196476,784282503,804897129,-480,-1866,36,16403,-400,0,,10852,135,851,35,0,0,2779,2779,3763,0,,,
2709,1769650144.1832542,784734671,804897129,-261,-1831,35,16400,-276,0,,10975,139,922,35,0,0,2689,2689,3744,0,,,
2710,1769650443.6304681,785124147,804897129,-344,-1801,34,16401,-411,0,,11127,153,991,33,0,0,2439,2450,3738,0,,,
2711,1769650743.61042,785740593,804897129,-353,-1753,32,16404,-374,0,,11245,146,1240,33,0,0,2539,2539,3743,0,,,
2712,1769651344.1859782,786440611,804897129,-285,-1699,31,16407,-520,0,,11527,158,972,30,0,0,2389,2389,3610,0,,,
2713,1769651943.906191,787213522,804897129,-172,-1639,28,16408,-153,0,,11679,238,874,29,0,0,1779,1809,3722,0,,,
2714,1769653143.662777,789128679,804897129,-530,-1487,23,16409,-411,0,,12358,183,1176,23,0,0,2300,2289,3572,0,,,
2715,1769658600.473586,790691564,804897129,-22,-1367,22,16408,-16,0,,12514,125,832,24,0,0,2829,2839,3727,0,,,
2716,1769659144.3116,791097410,804897129,-54,-1336,21,16409,-35,0,,12912,136,772,22,0,0,2689,2679,3733,0,,,
2717,1769659743.361372,791300768,804897129,-54,-1320,20,16408,-36,0,,13038,127,639,20,0,0,2900,2879,3729,0,,,
2718,1769660343.2583961,791819490,804897129,-452,-1279,19,16410,-503,0,,13133,205,778,19,0,0,2229,2229,3574,0,,,
2719,1769661243.314085,792632698,804897129,-171,-1216,18,16411,-148,0,,13370,199,815,18,0,0,2309,2300,3698,0,,,
2720,1769662143.5093422,793234839,804897129,-261,-1169,17,16410,-264,0,,13610,150,748,17,0,0,2650,2650,3699,0,,,
2721,1769662443.499795,793526081,804897129,-180,-1146,16,16408,-202,0,,13681,146,887,17,0,0,2709,2700,3703,0,,,
2722,1769662743.531454,793891617,804897129,-607,-1117,15,16410,-731,0,,13765,135,897,16,0,0,2869,2859,3651,0,,,
2723,1769663643.634006,794600759,804897129,-160,-1062,14,16408,-180,0,,14046,141,686,14,0,0,2759,2759,3673,0,,,
2724,1769665126.7794743,795549218,808320261,3153,-1237,20,16408,3160,1,,13326,132,1000,19,991,13854,3429,2939,3986,15,,,
2725,1769665242.914413,795870502,812407090,3013,-1497,26,16408,2996,1,,12300,108,1000,26,945,13894,3689,3229,3987,15,,,
2726,1769665444.065085,796221721,815855059,2465,-1714,32,16408,2476,1,,11445,105,1000,31,826,13278,3729,3409,3961,15,,,
2727,1769665820.6773453,796572676,818764314,1590,-1895,37,16408,1599,1,,10732,100,1000,36,526,13870,3679,3519,3946,15,,,
2728,1769666043.496562,796907452,821762580,1527,-2082,41,16408,1529,1,,9998,86,1000,41,484,13793,3759,3550,3996,15,,,
2729,1769666425.799654,797164674,824441751,2235,-2251,46,16408,2248,1,,9331,80,1000,45,745,13282,3819,3559,4027,15,,,
2730,1769666644.063912,797482191,826932510,1535,-2405,50,16408,1538,1,,8728,82,1000,49,509,13939,3709,3579,4009,15,,,
2731,1769666943.7596712,797777113,829102441,1699,-2541,53,16408,1718,1,,8191,91,1000,53,588,13972,3709,3559,4042,15,,,
2732,1769667243.459671,798139346,831477057,1758,-2685,57,16408,1760,1,,7622,104,1000,57,596,13938,3719,3550,4072,15,,,
2733,1769667543.4598541,798469075,833808423,1621,-2829,61,16408,1626,1,,7057,143,1000,60,566,13943,3700,3550,4095,15,,,
2734,1769667843.461487,798889493,835946041,1474,-2951,64,16408,1480,1,,6575,142,1000,63,487,13957,3689,3559,4113,15,,,
2735,1769668143.253453,799254211,838466251,1502,-3100,68,16408,1506,1,,5989,114,1000,67,530,13710,3750,3559,4163,15,,,
2736,1769668443.2838793,799569834,840873895,1643,-3244,72,16408,1647,1,,5424,116,1000,71,572,13932,3729,3569,4203,15,,,
2737,1769668743.5129461,799855619,843267744,1854,-3389,75,16408,1862,1,,4852,104,1000,75,709,13744,3739,3550,4252,15,,,
2738,1769669043.514142,800129505,845806987,1749,-3544,79,16408,1753,1,,4244,103,1000,79,604,13942,3729,3550,4299,15,,,
2739,1769669349.706592,800202150,846120568,-15,-3559,80,16408,-16,0,,4182,108,1000,79,0,0,3439,3450,4196,5,,,
2740,1769681414.3744512,805530751,852041054,1372,-3589,82,16409,1371,1,,4064,181,1000,81,533,12483,2489,2369,4347,5,,,
2741,1769681804.378181,805698197,853895194,1347,-3697,84,16409,1348,1,,3639,167,1000,84,516,12505,2639,2519,4364,5,,,
2742,1769682004.248831,805863676,855780289,1200,-3806,87,16409,1201,1,,3210,162,1000,86,466,12489,2719,2619,4390,5,,,
2743,1769682344.4202151,806042285,857514517,977,-3905,90,16409,983,1,,2820,152,1000,89,388,12527,2750,2679,4398,5,,,
2744,1769682683.250413,806178859,858723421,814,-3973,91,16409,820,1,,2555,145,1000,91,333,12570,2750,2700,4402,5,,,
2745,1769683003.839038,806314769,859828550,681,-4034,93,16409,684,1,,2312,151,1000,92,276,12516,2739,2700,4404,5,,,
2746,1769683190.885643,806469897,860814238,566,-4087,94,16409,569,1,,2107,151,1000,94,253,12520,2719,2689,4407,5,,,
2747,1769683490.636931,806681039,861706848,465,-4130,95,16409,469,1,,1937,150,1000,95,237,12492,2709,2679,4408,5,,,
2748,1769683754.0260339,806872216,862443742,391,-4164,96,16409,398,1,,1801,150,1000,96,191,10812,2689,2669,4407,5,,,
2749,1769684043.4964771,807041627,863170476,313,-4199,97,16409,314,1,,1662,149,1000,97,156,10968,2650,2629,4408,5,,,
2750,1769684354.729171,807138033,863542215,272,-4217,98,16409,277,1,,1593,148,1000,97,222,10592,2619,2609,4405,5,,,
2751,1769684654.782133,807271730,864075290,232,-4242,99,16409,233,1,,1494,146,1000,98,134,10988,2589,2579,4408,5,,,
2752,1769685243.1960669,807648062,864976584,178,-4275,100,16409,185,1,,1363,147,1000,99,133,10997,2579,2569,4406,5,,,
2753,1769696436.633052,815162921,869537722,-34,-4078,99,33822,-8,0,,2189,174,1047,94,0,0,2500,2500,4292,0,,,
2754,1769696653.701923,815341254,869537722,-39,-4066,98,33820,-52,0,,2237,169,876,93,0,0,2550,2550,4300,0,,,
2755,1769697543.3632061,816276456,869537722,-243,-4002,97,33823,-273,0,,2487,218,927,92,0,0,2159,2150,4244,0,,,
2756,1769697843.3502288,816621693,869537722,-123,-3979,96,33820,-114,0,,2579,202,911,91,0,0,2250,2239,4248,0,,,
2757,1769698443.874828,817237055,869537722,-277,-3937,95,33820,-274,0,,2744,214,861,90,0,0,2189,2200,4223,0,,,
2758,1769699506.080589,817807184,869537722,-14,-3898,94,33821,-7,0,,2899,216,1069,89,0,0,2219,2200,4248,0,,,
2759,1769699966.2023492,817879962,869537722,-12,-3893,93,33822,-30,0,,2918,157,1232,88,0,0,2679,2669,4254,0,,,
2760,1769701217.2955122,818190649,869537722,-73,-3872,92,33820,-27,0,,3000,127,825,87,0,0,3079,3069,4255,0,,,
2761,1769703843.689097,819182017,869537722,-192,-3804,91,33809,-147,0,,3267,163,791,86,0,0,2629,2659,4206,0,,,
2762,1769704555.341912,819732476,869537722,-17,-3767,90,33810,-10,0,,3415,198,919,85,0,0,2339,2319,4215,0,,,
2763,1769705152.6768332,819889739,869537722,-13,-3756,89,33810,-11,0,,3458,155,817,85,0,0,2719,2719,4215,0,,,
2764,1769705643.257082,820472170,869537722,-231,-3714,88,33814,-202,0,,3620,187,871,84,0,0,2409,2400,4158,0,,,
2765,1769708051.3709579,821041755,869537722,-15,-3676,87,33812,-9,0,,3773,180,616,83,0,0,2459,2459,4194,0,,,
2766,1769711071.81477,821722529,869537722,-126,-3629,86,33812,-105,0,,3956,165,676,82,0,0,2569,2579,4168,0,,,
2767,1769711943.393301,822600965,869537722,-405,-3567,85,33813,-494,0,,4199,250,767,80,0,0,2019,2000,4084,0,,,
2768,1769712467.8096762,822738781,869537722,-274,-3558,84,33814,-457,0,,4237,189,907,80,0,0,2369,2359,4153,0,,,
2769,1769712546.6775303,823025209,869537722,-263,-3538,83,33812,-272,0,,4316,167,874,79,0,0,2539,2550,4098,0,,,
2770,1769712843.9078403,823657647,869537722,-336,-3492,82,33814,-354,0,,4495,185,967,78,0,0,2369,2369,4057,0,,,
2771,1769713143.7627492,824187174,869537722,-91,-3455,81,33813,-99,0,,4642,180,820,77,0,0,2429,2429,4088,0,,,
2772,1769713444.471024,824653132,869537722,-145,-3422,80,33815,-134,0,,4771,188,812,76,0,0,2389,2389,4069,0,,,
2773,1769713743.543888,825131840,869537722,-331,-3388,79,33813,-230,0,,4905,195,853,75,0,0,2279,2289,4025,0,,,
2774,1769716004.7890162,825488136,869537722,-72,-3363,78,33815,-73,0,,5002,148,899,74,0,0,2759,2759,4108,0,,,
2775,1769717366.37703,826020006,869537722,-223,-3327,77,33815,-195,0,,5147,152,527,73,0,0,2750,2750,4072,0,,,
2776,1769718243.272018,827175800,869537722,-431,-3243,75,33819,-399,0,,5478,434,791,72,0,0,1269,1259,3885,0,,,
2777,1769718544.03403,827507289,869537722,-1751,-3218,74,33816,-591,0,,5575,349,745,69,0,0,1579,1539,3901,0,,,
2778,1769718843.967575,828068945,869537722,-150,-3177,73,33817,-119,0,,5732,302,986,70,0,0,1679,1650,3967,0,,,
2779,1769719443.428117,828498966,869537722,-114,-3146,72,33819,-48,0,,5929,189,1177,69,0,0,2369,2359,4027,0,,,
2780,1769721243.439573,828928191,869537722,-31,-3115,71,33816,-35,0,,5978,140,1373,68,0,0,3029,3029,4039,0,,,
2781,1769721843.601377,829322025,869537722,-213,-3086,70,33817,-211,0,,6051,166,601,67,0,0,2600,2619,4007,0,,,
2782,1769722143.259958,830058482,869537722,-475,-3032,69,33816,-478,0,,6299,176,902,65,0,0,2719,2719,3913,0,,,
2783,1769723043.513113,830432108,869537722,-103,-3005,68,33817,-90,0,,6441,203,596,65,0,0,2450,2450,4006,0,,,
2784,1769724253.772829,830876555,869537722,-124,-2972,67,33817,-151,0,,6543,219,537,64,0,0,2409,2389,3972,0,,,
2785,1769725450.360001,831359507,869537722,-35,-2937,66,33817,-51,0,,6681,225,643,63,0,0,2419,2419,3949,0,,,
2786,1769726943.8248682,831973277,869537722,-17,-2893,65,33816,-14,0,,6859,236,509,62,0,0,2409,2400,3961,0,,,
2787,1769727268.229354,832345601,869537722,-80,-2865,64,33817,-61,0,,6879,247,605,62,0,0,2319,2329,3942,0,,,
2788,1769729150.728163,832856185,869537722,-17,-2828,63,33817,-30,0,,7134,175,703,60,0,0,2819,2819,3952,0,,,
2789,1769731443.7266922,833551769,869537722,-611,-2777,62,33816,-642,0,,7309,153,500,59,0,0,2919,2919,3934,0,,,
2790,1769731905.7676802,833849012,869537722,-14,-2755,61,33816,-8,0,,7151,170,529,60,0,0,2900,2879,3909,0,,,
2791,1769734165.785999,834220984,869537722,-15,-2728,60,33816,-10,0,,7423,120,417,58,0,0,3379,3379,3914,0,,,
2792,1769734762.891321,834550985,869537722,-19,-2703,59,33816,-38,0,,7377,128,485,58,0,0,3259,3259,3921,0,,,
2793,1769735043.791079,834975799,869537722,-213,-2672,58,33816,-153,0,,7721,129,566,55,0,0,2950,3009,3722,0,,,
2794,1769735944.014143,836297392,869537722,-426,-2572,55,33822,-422,0,,8073,241,917,54,0,0,1769,1769,3838,0,,,
2795,1769736543.327129,836839426,869537722,-94,-2531,54,33821,-71,0,,8237,181,954,53,0,0,2119,2100,3855,0,,,
2796,1769736851.0665002,837079524,869537722,-153,-2513,53,33820,-104,0,,8362,146,986,52,0,0,2379,2369,3818,0,,,
2797,1769739843.532628,838056786,869537722,-101,-2441,52,33823,-80,0,,8550,113,605,51,0,0,2800,2800,3866,0,,,
2798,1769741052.925827,838748444,869537722,-46,-2389,51,33822,-47,0,,8829,103,657,48,0,0,2989,2989,3835,0,,,
2799,1769741643.8739252,839247856,869537722,-215,-2351,50,33821,-232,0,,8936,105,694,48,0,0,2950,2959,3840,0,,,
2800,1769742244.0531301,839757384,869537722,-117,-2313,49,33821,-125,0,,9102,101,696,47,0,0,3039,3039,3838,0,,,
2801,1769742543.8831973,840019040,869537722,-213,-2294,48,33823,-240,0,,9157,100,697,46,0,0,3069,3069,3833,0,,,
2802,1769743529.155993,840867168,869537722,-67,-2230,46,33821,-48,0,,9466,91,882,44,0,0,3119,3109,3802,0,,,
2803,1769744044.0730362,841308550,869537722,-174,-2197,45,33821,-184,0,,9581,89,755,44,0,0,3200,3189,3823,0,,,
2804,1769744688.42445,841810662,869537722,-68,-2159,44,33822,-84,0,,9650,93,706,43,0,0,3100,3109,3828,0,,,
2805,1769744981.619616,842197951,869537722,-914,-2129,43,33820,-319,0,,9858,98,726,41,0,0,3129,3119,3824,0,,,
2806,1769745844.2261329,842567402,869537722,-788,-2102,42,33821,-717,0,,9977,107,645,40,0,0,3009,2989,3658,0,,,
2807,1769746444.168775,843089082,869537722,-320,-2062,41,33809,-258,0,,10120,120,725,40,0,0,2639,2639,3814,0,,,
2808,1769747344.008576,843642785,869537722,-213,-2020,40,33811,-179,0,,10309,125,799,39,0,0,2639,2629,3782,0,,,
2809,1769748320.238167,844081719,869537722,-35,-1987,39,33810,-75,0,,10485,114,816,38,0,0,3000,2989,3810,0,,,
2810,1769751265.3294702,844627316,869537722,-77,-1947,38,33810,-47,0,,10622,109,502,37,0,0,3189,3179,3806,0,,,
2811,1769751877.27982,844956920,870193907,2569,-1971,39,33810,2578,1,,10483,128,1000,38,824,13630,2829,2689,3949,15,,,
2812,1769752143.483737,845338519,874187035,3011,-2220,45,33810,2980,1,,9502,97,1000,44,990,13868,3409,2950,4084,15,,,
2813,1769752443.518083,845656815,877920466,2925,-2456,51,33810,2927,1,,8574,94,1000,50,975,13655,3700,3250,4107,15,,,
2814,1769752744.196682,846167246,881081600,457,-2637,56,33811,634,1,,7860,100,1000,55,539,13950,3579,3479,3986,15,,,
2815,1769753043.388122,846660650,883366189,1597,-2764,59,33811,1604,1,,7363,118,1000,58,612,13886,3639,3489,4077,15,,,
2816,1769753343.406444,847107294,885780313,1842,-2902,63,33811,1850,1,,6820,156,1000,62,637,13887,3689,3509,4120,15,,,
2817,1769753643.389609,847432196,888345318,1872,-3056,67,33811,1875,1,,6211,125,1000,66,631,13886,3700,3509,4160,15,,,
2818,1769753943.389854,847776711,890946037,1898,-3210,71,33811,1901,1,,5604,117,1000,70,661,13922,3700,3500,4205,15,,,
2819,1769754243.390155,848107500,893563496,1915,-3365,75,33811,1920,1,,4994,107,1000,74,668,13943,3709,3509,4250,15,,,
2820,1769754543.830649,848461345,896385082,1870,-3530,79,33811,1877,1,,4345,104,1000,78,679,13868,3700,3509,4299,15,,,
2821,1769754843.3939362,848581487,896923991,-286,-3558,80,33811,-316,0,,4236,117,1000,79,0,0,3289,3309,4179,5,,,
2822,1769768395.751779,854383916,903290466,1375,-3589,81,34834,1377,1,,4108,172,1000,81,557,12450,2589,2459,4337,5,,,
2823,1769768698.2682853,854541923,904828886,1373,-3678,83,34834,1375,1,,3759,167,1000,83,532,12471,2700,2579,4362,5,,,
2824,1769768973.490391,854728204,906984470,1273,-3803,87,34834,1281,1,,3265,158,1000,86,485,12497,2789,2679,4384,5,,,
2825,1769769298.288701,854902496,908751910,1024,-3904,89,34834,1020,1,,2866,151,1000,89,398,12505,2809,2729,4395,5,,,
2826,1769769543.605887,855055549,910171907,833,-3985,91,34834,834,1,,2551,146,1000,91,330,12466,2789,2729,4400,5,,,
2827,1769769863.775988,855160903,911002093,721,-4031,93,34834,727,1,,2370,150,1000,92,315,12431,2769,2719,4404,5,,,
2828,1769770198.757618,855314052,912070593,586,-4089,94,34834,592,1,,2140,154,1000,94,239,12528,2719,2689,4407,5,,,
2829,1769770470.888379,855541064,913097396,461,-4139,95,34834,465,1,,1941,152,1000,95,222,12456,2689,2669,4407,5,,,
2830,1769770804.3930082,855720349,913822471,384,-4174,96,34834,389,1,,1805,152,1000,96,203,10708,2669,2650,4407,5,,,
2831,1769771220.3798141,855853517,914390929,321,-4202,97,34834,329,1,,1697,151,1000,97,184,10851,2639,2619,4408,5,,,
2832,1769771345.7596083,855931242,914754868,284,-4220,98,34834,286,1,,1626,150,1000,97,148,10789,2609,2600,4408,5,,,
2833,1769771943.3068938,856192469,915755887,198,-4266,99,34834,199,1,,1442,150,1000,98,110,11116,2539,2529,4407,5,,,
2834,1769772243.9025059,856402309,916200311,178,-4281,100,34834,181,1,,1382,152,1000,99,132,10935,2529,2519,4408,5,,,
2835,1769785300.701055,862613849,919827180,-110,-4109,99,35856,-73,0,,2093,175,970,94,0,0,2509,2500,4283,0,,,
2836,1769786808.025437,863105295,919827180,-717,-4076,98,35856,-329,0,,2223,142,800,93,0,0,2900,2869,4275,0,,,
2837,1769787244.2185988,863340769,919827180,-260,-4061,97,35859,-388,0,,2285,136,756,92,0,0,2950,2950,4139,0,,,
2838,1769789043.7002041,864900713,919827180,-742,-3954,96,35856,-578,0,,2704,272,962,91,0,0,1919,1889,4168,0,,,
2839,1769789344.2460833,865308614,919827180,-327,-3926,95,35858,-275,0,,2814,220,1100,90,0,0,2200,2189,4235,0,,,
2840,1769789643.523583,865590491,919827180,-12,-3907,94,35858,-9,0,,2890,220,921,89,0,0,2200,2189,4244,0,,,
2841,1769789943.5369163,866097572,919827180,-115,-3872,93,35857,-101,0,,3027,204,939,88,0,0,2319,2309,4200,0,,,
2842,1769790243.784693,866484077,919827180,-921,-3845,92,35858,-503,0,,3133,194,775,87,0,0,2439,2400,4226,0,,,
2843,1769790843.371811,867058293,919827180,-227,-3806,91,35856,-162,0,,3287,188,903,86,0,0,2409,2409,4203,0,,,
2844,1769791143.40595,867506390,919827180,-14,-3775,90,35860,-14,0,,3409,177,972,85,0,0,2479,2479,4012,0,,,
2845,1769791767.0597,867751325,919827180,-22,-3758,89,35862,-8,0,,3475,148,966,84,0,0,2819,2800,4212,0,,,
2846,1769792652.308159,868413332,919827180,-1913,-3712,88,35861,-2622,0,,3657,203,678,84,0,0,2300,2300,4106,0,,,
2847,1769792944.147671,868856107,919827180,-269,-3682,87,35861,-208,0,,3775,191,838,83,0,0,2389,2400,4112,0,,,
2848,1769793543.364335,869625581,919827180,-131,-3628,86,35860,-159,0,,3986,169,843,81,0,0,2550,2539,4143,0,,,
2849,1769794191.629101,869898213,919827180,-1203,-3610,85,35862,-516,0,,4060,168,784,81,0,0,2559,2550,4112,0,,,
2850,1769794444.251172,870250458,919827180,-774,-3585,84,35860,-295,0,,4156,160,743,80,0,0,2669,2639,4160,0,,,
2851,1769794763.824202,870754634,919827180,-157,-3550,83,35862,-208,0,,4295,138,833,79,0,0,2950,2950,4124,0,,,
2852,1769795044.207354,871149079,919827180,-222,-3523,82,35861,-200,0,,4403,133,784,78,0,0,2950,2959,4135,0,,,
2853,1769796543.775487,872153717,919827180,-162,-3452,81,35861,-142,0,,4679,168,858,77,0,0,2559,2559,4106,0,,,
2854,1769796843.7762442,872376522,919827180,-135,-3437,80,35861,-105,0,,4740,155,744,76,0,0,2759,2750,4104,0,,,
2855,1769797450.365665,873094167,919827180,-153,-3386,79,35860,-135,0,,4939,150,796,75,0,0,2739,2750,4092,0,,,
2856,1769798471.8280702,873430956,919827180,-14,-3363,78,35862,-16,0,,5032,152,660,74,0,0,2719,2719,4070,0,,,
2857,1769799244.051295,873753859,919827180,-250,-3340,77,35863,-207,0,,5121,148,679,73,0,0,2809,2809,4059,0,,,
2858,1769800144.21813,874555186,919827180,-279,-3283,76,35862,-260,0,,5345,157,652,72,0,0,2829,2819,4021,0,,,
2859,1769800443.539783,874928101,919827180,-279,-3257,75,35863,-270,0,,5446,153,733,71,0,0,2939,2929,4043,0,,,
2860,1769800744.0162091,875278384,919827180,-221,-3232,74,35863,-189,0,,5543,149,702,70,0,0,2979,2969,4042,0,,,
2861,1769801044.177881,875777581,919827180,-415,-3196,73,35860,-506,0,,5684,138,772,69,0,0,3079,3069,4024,0,,,
2862,1769801343.535656,876303075,919827180,-266,-3159,72,35860,-235,0,,5832,135,787,68,0,0,3100,3100,4013,0,,,
2863,1769801643.274312,876703737,919827180,-56,-3130,71,35862,-43,0,,5942,138,725,68,0,0,3059,3059,4028,0,,,
2864,1769802268.5550141,877436173,919827180,-486,-3077,70,35861,-601,0,,6148,148,789,67,0,0,3009,3009,3997,0,,,
2865,1769802843.515435,877803006,919827180,-46,-3051,69,35863,-32,0,,6241,162,597,66,0,0,2869,2869,4013,0,,,
2866,1769803443.487093,878537319,919827180,-47,-2998,67,35867,-83,0,,6339,154,635,65,0,0,3079,3079,3992,0,,,
2867,1769804343.525125,879322550,919827180,-231,-2941,66,35865,-265,0,,6675,171,536,63,0,0,3100,3119,3969,0,,,
2868,1769804643.533764,879555627,919827180,-42,-2923,65,35864,-73,0,,6684,185,538,63,0,0,2889,2900,3978,0,,,
2869,1769805843.538871,880458183,919827180,-452,-2857,64,35867,-494,0,,7022,180,616,60,0,0,2919,2909,3909,0,,,
2870,1769806144.174411,880894309,919827180,-149,-2825,63,35870,-163,0,,7133,160,607,60,0,0,3079,3069,3923,0,,,
2871,1769806444.0138721,881083071,919827180,-900,-2811,62,35871,-860,0,,7204,161,522,59,0,0,2950,2950,3919,0,,,
2872,1769806744.017727,881429387,919827180,-774,-2786,61,35870,-843,0,,7302,146,617,58,0,0,3069,3059,3888,0,,,
2873,1769807343.50948,881910067,919827180,-47,-2751,60,35869,-39,0,,7370,148,566,59,0,0,2889,2889,3918,0,,,
2874,1769808243.916856,882390510,919827180,-62,-2715,59,35869,-74,0,,7498,144,534,58,0,0,2859,2859,3915,0,,,
2875,1769809443.318588,883243493,919827180,-160,-2652,58,35869,-166,0,,7792,131,589,56,0,0,2879,2879,3892,0,,,
2876,1769810043.784352,883782218,919827180,-2588,-2611,56,35869,-2869,0,,7994,129,612,54,0,0,2809,2819,3867,0,,,
2877,1769810644.191225,884739549,919827180,-647,-2540,54,35869,-614,0,,8274,162,867,51,0,0,2279,2259,3749,0,,,
2878,1769811843.3953621,885749636,919827180,-171,-2464,53,35871,-118,0,,8564,149,639,51,0,0,2279,2269,3866,0,,,
2879,1769813343.637864,886022459,919827180,-16,-2444,52,35871,-12,0,,8647,116,680,50,0,0,2719,2709,3869,0,,,
2880,1769814681.5251179,886437195,919827180,-41,-2413,51,35869,-26,0,,8785,134,722,49,0,0,2419,2409,3866,0,,,
2881,1769816364.050332,887027209,919827180,-18,-2368,49,35870,-34,0,,8879,105,805,48,0,0,2939,2939,3851,0,,,
2882,1769817553.2259712,887692834,919827180,-17,-2319,48,35868,-10,0,,9023,108,706,48,0,0,2889,2889,3850,0,,,
2883,1769818143.286201,888348460,919827180,-331,-2269,47,35869,-253,0,,9348,212,855,45,0,0,1650,1639,3798,0,,,
2884,1769818743.940741,888792951,919827180,-601,-2235,46,35871,-552,0,,9486,163,954,44,0,0,1979,1969,3805,0,,,
2885,1769819043.800582,889356198,919827180,-621,-2191,44,35870,-580,0,,9647,144,1129,42,0,0,2219,2209,3671,0,,,
2886,1769819943.986333,890112897,919827180,-315,-2134,43,35870,-334,0,,9877,128,1028,41,0,0,2459,2459,3691,0,,,
2887,1769820345.846335,890448031,919827180,-404,-2108,42,35868,-308,0,,9981,127,990,41,0,0,2519,2509,3779,0,,,
2888,1769822343.519617,891174537,919827180,-291,-2054,41,35868,-198,0,,10197,110,804,39,0,0,2900,2889,3792,0,,,
2889,1769822732.695302,891436694,919827180,-319,-2034,40,35870,-376,0,,10261,108,890,39,0,0,2950,2950,3812,0,,,
2890,1769823592.0862951,892228801,919827180,-86,-1974,38,35871,-134,0,,10427,138,832,39,0,0,2479,2469,3803,0,,,
2891,1769826544.0036893,893082121,919827180,-68,-1909,37,35871,-61,0,,10862,174,553,36,0,0,2189,2189,3795,0,,,
